z,H_z_km_s_Mpc,E_z,q_z
4.57,545.3154173131197,8.319710386957354,0.5063742047161686
4.58,546.7908313723545,8.34222032759714,0.5063168590601663
4.59,548.2675291907527,8.364749854157491,0.5062607549014735
4.6000000000000005,549.7455105508233,8.38729896332021,0.5062058857974536
4.61,551.224775238763,8.409867651823372,0.5061522453490028
4.62,552.7053230444317,8.43245591646093,0.5060998271955715
4.63,554.1871537613218,8.45506375408226,0.5060486250161613
4.64,555.6702671865354,8.477691161591814,0.5059986257839681
4.65,557.1546631074228,8.500338135745256,0.5059497491119516
4.66,558.6403411815658,8.523004671318418,0.5058969154013597
4.67,560.1272911613852,8.545690611967125,0.505850006657542
4.68,561.6155322720524,8.568396251003927,0.5058090435844178
4.69,563.1050542976909,8.591121432568325,0.5057640596884723
4.7,564.5958568321693,8.613866150464098,0.5057200266209863
4.71,566.0879394727829,8.6366303985473,0.5056769395401921
4.72,567.5813018202311,8.659414170725931,0.5056347936366024
4.73,569.0759434785958,8.682217460959583,0.5055935841291319
4.74,570.5718640553167,8.705040263259084,0.5055533062686426
4.75,572.0690631611716,8.727882571686195,0.5055139553339671
4.76,573.5675404102536,8.750744380353247,0.5054755266340725
4.7700000000000005,575.0672954199492,8.773625683422827,0.5054380132523462
4.78,576.5683278064133,8.796526475038727,0.505401364800439
4.79,578.0706371020207,8.819446748066529,0.5053654940186174
4.8,579.5742227636592,8.842386494220142,0.5053303562054225
4.8100000000000005,581.0790842485834,8.865345705219061,0.5052959462744002
4.82,582.5852210172308,8.888324372831349,0.5052622605922705
4.83,584.0926325332035,8.911322488873347,0.5052292955422126
4.84,585.6013182632475,8.93434004520936,0.5051970475335157
4.8500000000000005,587.1112776772368,8.957377033751419,0.5051655129949979
4.86,588.6225102481508,8.980433446458933,0.505134688379651
4.87,590.1350154520584,9.003509275338445,0.5051045701609553
4.88,591.6487927680992,9.026604512443347,0.505075154833803
4.89,593.1638416784637,9.049719149873578,0.5050464389143927
4.9,594.6801616683771,9.072853179775377,0.5050184189374081
4.91,596.1977522260743,9.0960065943409,0.5049910783795115
4.92,597.716612816328,9.11917938540435,0.5049643571344404
4.93,599.2367428185297,9.142371543497287,0.5049381993431672
4.94,600.7581415966079,9.165583058915368,0.504912593136404
4.95,602.2808085174324,9.188813921999122,0.5048875358167606
4.96,603.804742950799,9.21206412313371,0.5048630246987318
4.97,605.3299442694116,9.23533365274867,0.5048390571159846
4.98,606.8564118488673,9.25862250131768,0.5048156304178146
4.99,608.3841450676404,9.28193065935831,0.5047927419702996
5.0,609.9131433070656,9.305258117431775,0.5047658940436577
